,id,country,continent,date_of_birth,date_of_death,weight,gender,type,habitat
9590,ELF0009590,Zimbabwe,Africa,13.11.1990,01.05.2019,5304,male,African,natural
9591,ELF0009591,Namibia,Africa,01.06.1978,05.10.2004,3026,female,African,natural
9592,ELF0009592,Tanzania,Africa,05.07.1986,17.07.2021,2857,female,African,natural
9593,ELF0009593,Botswana,Africa,30.04.2002,,4691,male,African,natural
9594,ELF0009594,Botswana,Africa,21.04.1996,19.01.2022,697,female,African,natural
9595,ELF0009595,Tanzania,Africa,12.08.1982,10.07.2014,6719,male,African,natural
9596,ELF0009596,Zambia,Africa,12.09.1972,24.01.1998,3668,female,Asian,natural
9597,ELF0009597,Uganda,Africa,27.08.1987,09.09.2019,2867,female,African,natural
9598,ELF0009598,India,Asia,21.03.1996,,1671,female,Asian,natural
9599,ELF0009599,Namibia,Africa,05.01.2002,,3294,female,African,natural
9600,ELF0009600,Tanzania,Africa,13.12.1990,13.06.2021,4842,male,Asian,natural
9601,ELF0009601,DR Congo,Africa,14.09.1986,03.05.2006,625,female,African,natural
9602,ELF0009602,Cameroon,Africa,03.05.1988,20.12.2012,5620,male,African,natural
9603,ELF0009603,Uganda,Africa,10.02.2023,,3762,female,Asian,natural
9604,ELF0009604,Botswana,Africa,03.08.1992,14.10.2024,1790,male,African,natural
9605,ELF0009605,Botswana,Africa,12.04.2014,,2291,female,African,natural
9606,ELF0009606,Tanzania,Africa,21.05.1996,13.01.2024,2967,male,African,natural
9607,ELF0009607,Zimbabwe,Africa,10.12.1972,23.11.2001,4459,male,Asian,natural
9608,ELF0009608,Botswana,Africa,12.02.1975,05.01.2001,3046,female,African,natural
9609,ELF0009609,Zimbabwe,Africa,03.04.1983,10.12.2009,2028,female,African,natural
9610,ELF0009610,Tanzania,Africa,04.11.1972,10.09.2001,3011,female,African,natural
9611,ELF0009611,Botswana,Africa,23.04.1981,25.12.2009,3506,female,African,natural
9612,ELF0009612,Botswana,Africa,19.12.1996,24.11.2018,5535,male,African,natural
9613,ELF0009613,Botswana,Africa,31.01.2019,,3311,male,African,natural
9614,ELF0009614,Zambia,Africa,15.10.1974,11.11.2005,2312,female,African,natural
9615,ELF0009615,Zimbabwe,Africa,21.05.2015,,3622,female,African,natural
9616,ELF0009616,Zimbabwe,Africa,10.02.2004,,3081,male,African,natural
9617,ELF0009617,Mozambique,Africa,05.02.1986,15.01.2018,1860,female,African,natural
9618,ELF0009618,Botswana,Africa,13.09.1973,15.11.2001,5031,male,African,natural
9619,ELF0009619,Botswana,Africa,19.10.2014,,4007,female,Asian,natural
9620,ELF0009620,Zimbabwe,Africa,07.10.1993,,3713,male,African,natural
9621,ELF0009621,Zimbabwe,Africa,13.12.1970,25.02.1999,3603,male,African,natural
9622,ELF0009622,Kenya,Africa,15.08.1989,26.07.2012,4542,female,African,natural
9623,ELF0009623,Zimbabwe,Africa,07.11.1990,07.11.2022,5166,male,African,natural
9624,ELF0009624,Gabon,Africa,06.12.1992,,6286,male,African,natural
9625,ELF0009625,Kenya,Africa,28.01.1979,23.08.2011,3011,female,African,natural
9626,ELF0009626,South Africa,Africa,01.05.1983,05.04.2014,3696,female,African,natural
9627,ELF0009627,Botswana,Africa,27.10.1988,16.05.2019,6772,male,African,natural
9628,ELF0009628,Tanzania,Africa,19.10.2015,,3127,female,Asian,natural
9629,ELF0009629,Zimbabwe,Africa,11.07.1981,30.06.2020,4497,male,African,natural
9630,ELF0009630,Zimbabwe,Africa,30.06.1976,14.01.2006,2311,female,African,natural
9631,ELF0009631,North Macedonia,Europe,23.01.1982,07.11.2022,5241,male,African,zoological garden
9632,ELF0009632,Zimbabwe,Africa,22.05.1971,20.07.2001,3539,female,African,natural
9633,ELF0009633,Botswana,Africa,23.02.2005,,2913,female,African,natural
9634,ELF0009634,Ethiopia,Africa,18.11.1991,17.11.2019,5233,male,Asian,natural
9635,ELF0009635,Kenya,Africa,08.05.1989,23.05.2016,5275,male,African,natural
9636,ELF0009636,Zambia,Africa,04.09.2005,,5079,male,African,natural
9637,ELF0009637,Botswana,Africa,26.05.1976,25.06.2010,5004,male,African,natural
9638,ELF0009638,Botswana,Africa,06.11.1986,09.09.2020,5170,male,African,natural
9639,ELF0009639,Zimbabwe,Africa,19.11.1989,06.02.2024,6316,male,African,natural
9640,ELF0009640,South Africa,Africa,15.11.1992,19.02.2020,1405,female,African,natural
9641,ELF0009641,India,Asia,30.03.1975,12.05.2009,4156,female,Asian,natural
9642,ELF0009642,Zimbabwe,Africa,18.04.1974,18.08.2005,2581,female,African,natural
9643,ELF0009643,Kenya,Africa,15.03.1987,30.11.2016,5121,male,African,natural
9644,ELF0009644,Uganda,Africa,26.02.2021,,5845,male,African,natural
9645,ELF0009645,Botswana,Africa,18.07.1982,01.08.2018,4348,female,African,natural
9646,ELF0009646,Tanzania,Africa,09.06.1985,10.11.2011,7317,male,African,natural
9647,ELF0009647,Tanzania,Africa,19.01.1975,20.04.2002,2876,female,African,natural
9648,ELF0009648,Tanzania,Africa,30.12.1987,21.05.2017,2816,male,African,natural
9649,ELF0009649,South Africa,Africa,20.06.2015,,2646,female,African,natural
9650,ELF0009650,Tanzania,Africa,07.08.2007,,1561,female,African,natural
9651,ELF0009651,Zimbabwe,Africa,06.08.2009,,4329,male,African,natural
9652,ELF0009652,Zambia,Africa,04.12.2018,,2190,female,African,natural
9653,ELF0009653,DR Congo,Africa,29.04.1988,13.12.2012,3638,female,African,natural
9654,ELF0009654,Botswana,Africa,09.07.1983,08.08.2024,2025,female,Asian,natural
9655,ELF0009655,Zambia,Africa,30.12.2004,,4660,male,African,natural
9656,ELF0009656,Namibia,Africa,03.02.1989,06.03.2014,5568,male,African,natural
9657,ELF0009657,Botswana,Africa,17.04.2003,,4358,female,African,natural
9658,ELF0009658,Namibia,Africa,04.02.1994,18.03.2023,4913,male,African,natural
9659,ELF0009659,Tanzania,Africa,08.03.1990,16.12.2018,3452,female,Asian,natural
9660,ELF0009660,DR Congo,Africa,19.11.1973,10.09.2002,5122,male,African,natural
9661,ELF0009661,Zimbabwe,Africa,08.04.1990,14.04.2023,2476,female,African,natural
9662,ELF0009662,Zimbabwe,Africa,12.12.2004,,4029,female,African,natural
9663,ELF0009663,Namibia,Africa,04.08.1986,14.10.2018,3322,female,African,natural
9664,ELF0009664,DR Congo,Africa,06.01.2017,,3766,male,African,natural
9665,ELF0009665,Botswana,Africa,17.05.1975,03.05.2001,4133,female,Asian,natural
9666,ELF0009666,Botswana,Africa,25.11.2019,,1516,female,African,natural
9667,ELF0009667,Zimbabwe,Africa,26.09.1985,21.12.2014,3144,female,African,natural
9668,ELF0009668,Botswana,Africa,26.01.1981,05.06.2011,2486,female,African,natural
9669,ELF0009669,Zimbabwe,Africa,15.06.1976,07.06.1998,4203,male,African,natural
9670,ELF0009670,Cameroon,Africa,24.04.1982,21.02.2024,2468,female,African,natural
9671,ELF0009671,South Africa,Africa,29.04.1989,15.03.2014,1929,female,African,natural
9672,ELF0009672,Kenya,Africa,12.12.1995,,2241,male,African,natural
9673,ELF0009673,Zimbabwe,Africa,11.08.1975,25.10.2009,1994,female,African,natural
9674,ELF0009674,Botswana,Africa,22.03.2013,,864,female,African,natural
9675,ELF0009675,India,Asia,27.11.1998,,4588,male,African,natural
9676,ELF0009676,Cameroon,Africa,16.01.2009,,2542,male,African,natural
9677,ELF0009677,Zimbabwe,Africa,31.10.1982,02.09.2014,2735,female,African,natural
9678,ELF0009678,Ethiopia,Africa,26.11.1981,30.04.2008,2786,female,African,natural
9679,ELF0009679,Zimbabwe,Africa,23.06.1987,22.07.2015,6419,male,African,natural
9680,ELF0009680,Zimbabwe,Africa,03.07.1989,19.05.2021,4341,male,African,natural
9681,ELF0009681,Botswana,Africa,12.03.1979,27.11.2011,3198,female,African,natural
9682,ELF0009682,Tanzania,Africa,06.07.1992,,1700,female,Asian,natural
9683,ELF0009683,Namibia,Africa,12.07.2000,,887,female,African,natural
9684,ELF0009684,Zimbabwe,Africa,18.09.1978,23.04.1998,4068,male,African,natural
9685,ELF0009685,Tanzania,Africa,10.01.1982,17.07.2009,5731,male,African,natural
9686,ELF0009686,Zimbabwe,Africa,13.01.1978,14.06.2004,1331,female,African,natural
9687,ELF0009687,Tanzania,Africa,06.02.1984,05.03.2013,3686,female,Asian,natural
9688,ELF0009688,Tanzania,Africa,31.01.2016,,2946,female,African,natural
9689,ELF0009689,Botswana,Africa,09.07.1986,19.11.2016,4701,male,African,natural
9690,ELF0009690,South Africa,Africa,22.09.1988,03.09.2019,1566,female,African,natural
9691,ELF0009691,Kenya,Africa,25.11.2019,,2334,female,African,natural
9692,ELF0009692,South Africa,Africa,03.12.1996,,476,female,African,natural
9693,ELF0009693,Botswana,Africa,01.03.2003,,5633,male,African,natural
9694,ELF0009694,Zimbabwe,Africa,05.05.1994,,3505,male,African,natural
9695,ELF0009695,Botswana,Africa,15.08.2004,,1284,female,African,natural
9696,ELF0009696,Botswana,Africa,28.12.2009,,5361,male,African,natural
9697,ELF0009697,Namibia,Africa,27.08.1989,,4169,male,African,natural
9698,ELF0009698,Botswana,Africa,06.08.2006,,3194,female,African,natural
9699,ELF0009699,Botswana,Africa,15.07.1995,,4727,female,African,natural
9700,ELF0009700,Gabon,Africa,29.06.1989,09.09.2021,3794,male,African,natural
9701,ELF0009701,Zimbabwe,Africa,29.01.2009,,3800,male,African,natural
9702,ELF0009702,Zimbabwe,Africa,22.12.1996,,5182,male,African,natural
9703,ELF0009703,Botswana,Africa,24.05.2010,,1757,female,African,natural
9704,ELF0009704,Botswana,Africa,29.08.1990,25.10.2019,3480,female,African,natural
9705,ELF0009705,Zimbabwe,Africa,18.12.1980,11.12.2014,5176,male,African,natural
9706,ELF0009706,Tanzania,Africa,10.08.1989,,7688,male,African,natural
9707,ELF0009707,India,Asia,19.12.2000,,6736,male,Asian,natural
9708,ELF0009708,South Africa,Africa,19.04.2020,,2077,female,African,natural
9709,ELF0009709,Tanzania,Africa,14.02.1998,22.04.2013,3031,female,African,natural
9710,ELF0009710,Zimbabwe,Africa,21.03.2014,,3403,female,African,natural
9711,ELF0009711,India,Asia,23.01.1970,24.02.1992,2218,female,Asian,natural
9712,ELF0009712,Tanzania,Africa,19.05.2009,,6619,male,African,natural
9713,ELF0009713,Namibia,Africa,05.04.2014,,5656,male,African,natural
9714,ELF0009714,Gabon,Africa,29.11.1993,,2644,female,African,natural
9715,ELF0009715,Zimbabwe,Africa,02.06.2006,,7762,male,African,natural
9716,ELF0009716,Botswana,Africa,28.05.2003,,6008,male,African,natural
9717,ELF0009717,Botswana,Africa,11.04.1983,14.08.2017,3813,male,African,natural
9718,ELF0009718,Kenya,Africa,03.08.2014,,1485,female,African,natural
9719,ELF0009719,Botswana,Africa,29.12.1993,,2933,female,African,natural
9720,ELF0009720,Zimbabwe,Africa,27.05.2017,,4860,male,African,natural
9721,ELF0009721,Zambia,Africa,04.02.1978,13.01.2010,3634,female,African,natural
9722,ELF0009722,Tanzania,Africa,31.01.2009,,1416,female,African,natural
9723,ELF0009723,Zambia,Africa,19.11.1998,,2283,female,African,natural
9724,ELF0009724,Zimbabwe,Africa,28.02.1997,20.02.2019,4639,male,African,natural
9725,ELF0009725,Botswana,Africa,05.04.1994,13.08.2012,2032,female,African,natural
9726,ELF0009726,Gabon,Africa,14.07.1992,29.05.2019,5264,male,African,natural
9727,ELF0009727,Zimbabwe,Africa,02.02.2009,,4732,male,African,natural
9728,ELF0009728,Kenya,Africa,02.12.1976,13.05.2002,2075,male,African,natural
9729,ELF0009729,Tanzania,Africa,13.03.2005,,1777,female,African,natural
9730,ELF0009730,Zimbabwe,Africa,16.04.1977,29.11.2003,5186,male,African,natural
9731,ELF0009731,Zimbabwe,Africa,27.08.2019,,6106,male,African,natural
9732,ELF0009732,Botswana,Africa,07.03.1986,10.05.2015,4891,male,African,natural
9733,ELF0009733,Namibia,Africa,03.09.1976,15.05.2005,2931,female,African,natural
9734,ELF0009734,India,Asia,01.04.2004,,7240,male,Asian,natural
9735,ELF0009735,Kenya,Africa,15.06.1993,12.07.2023,2763,male,African,natural
9736,ELF0009736,Botswana,Africa,31.05.2005,,2195,female,African,natural
9737,ELF0009737,DR Congo,Africa,26.11.1988,20.06.2021,2793,female,African,natural
9738,ELF0009738,Botswana,Africa,23.09.2006,,5322,male,African,natural
9739,ELF0009739,Botswana,Africa,03.12.1992,08.04.2022,3212,female,African,natural
9740,ELF0009740,Zimbabwe,Africa,11.10.1986,29.08.2014,1115,female,African,natural
9741,ELF0009741,Botswana,Africa,13.01.1995,,3118,female,African,natural
9742,ELF0009742,Botswana,Africa,23.04.1982,06.08.2017,3654,male,African,natural
9743,ELF0009743,Zimbabwe,Africa,08.01.1992,26.12.2020,1868,female,African,natural
9744,ELF0009744,Botswana,Africa,06.03.2011,,3533,female,African,natural
9745,ELF0009745,Botswana,Africa,07.10.1997,,5858,male,African,natural
9746,ELF0009746,South Africa,Africa,01.12.1995,03.08.2020,6354,male,African,natural
9747,ELF0009747,Botswana,Africa,09.11.1989,17.12.2013,2498,female,African,natural
9748,ELF0009748,Zimbabwe,Africa,17.07.2018,,3367,female,African,natural
9749,ELF0009749,Zambia,Africa,10.12.2002,,3528,female,African,natural
9750,ELF0009750,Kenya,Africa,19.12.1983,25.03.2013,3889,male,Asian,natural
9751,ELF0009751,Kenya,Africa,20.05.1972,21.10.2002,1934,female,African,natural
9752,ELF0009752,Zimbabwe,Africa,10.11.1990,07.06.2019,3612,male,Asian,natural
9753,ELF0009753,Tanzania,Africa,02.08.2002,,2184,female,African,natural
9754,ELF0009754,Cameroon,Africa,09.01.1984,11.08.2015,5989,male,African,natural
9755,ELF0009755,Zimbabwe,Africa,25.02.2000,,4780,male,Asian,natural
9756,ELF0009756,Botswana,Africa,16.02.1988,,2613,female,African,natural
9757,ELF0009757,Botswana,Africa,20.10.1977,06.10.2012,2115,female,African,natural
9758,ELF0009758,India,Asia,16.07.2007,,2847,female,Asian,natural
9759,ELF0009759,Kenya,Africa,04.04.1990,01.11.2022,6732,male,African,natural
9760,ELF0009760,Botswana,Africa,28.07.2009,,3671,female,African,natural
9761,ELF0009761,Mozambique,Africa,19.10.2011,,1896,female,African,natural
9762,ELF0009762,Botswana,Africa,17.05.2009,,7790,male,African,natural
9763,ELF0009763,Botswana,Africa,07.12.2015,,1969,female,African,natural
9764,ELF0009764,Kenya,Africa,28.05.2008,,1975,male,African,natural
9765,ELF0009765,Zimbabwe,Africa,07.01.1972,14.11.2004,4795,male,African,natural
9766,ELF0009766,India,Asia,13.11.2014,,6316,male,Asian,natural
9767,ELF0009767,India,Asia,05.11.2002,,3366,female,Asian,natural
9768,ELF0009768,Zimbabwe,Africa,13.12.2006,,3955,male,African,natural
9769,ELF0009769,Zimbabwe,Africa,08.08.1975,21.06.2007,4081,male,African,natural
9770,ELF0009770,Zimbabwe,Africa,13.01.1980,22.04.2015,3635,female,African,natural
9771,ELF0009771,Cameroon,Africa,04.07.1980,09.06.2008,3979,female,African,natural
9772,ELF0009772,Botswana,Africa,05.06.1989,17.07.2018,2431,male,African,natural
9773,ELF0009773,South Africa,Africa,04.08.2003,,1228,female,African,natural
9774,ELF0009774,Nigeria,Africa,27.12.1973,07.01.2010,3815,male,African,natural
9775,ELF0009775,Botswana,Africa,28.07.1982,03.11.2012,7941,male,African,natural
9776,ELF0009776,Zambia,Africa,03.05.2004,,4974,male,African,natural
9777,ELF0009777,Zimbabwe,Africa,30.10.1986,30.12.2019,2751,female,African,natural
9778,ELF0009778,Botswana,Africa,26.06.1999,,3533,male,African,natural
9779,ELF0009779,Zimbabwe,Africa,12.06.2017,,5402,male,African,natural
9780,ELF0009780,Tanzania,Africa,25.12.2014,,4223,male,African,natural
9781,ELF0009781,Botswana,Africa,16.09.1988,11.03.2015,7724,male,African,natural
9782,ELF0009782,DR Congo,Africa,21.03.1978,20.07.2016,6144,male,African,natural
9783,ELF0009783,Kenya,Africa,11.07.1980,22.09.2001,2846,male,African,natural
9784,ELF0009784,Angola,Africa,13.02.1979,25.08.2011,3941,male,African,natural
9785,ELF0009785,Botswana,Africa,22.08.1986,28.04.2020,1553,female,African,natural
9786,ELF0009786,Namibia,Africa,24.07.1998,,4817,male,African,natural
9787,ELF0009787,Tanzania,Africa,28.08.1995,,2285,female,African,natural
9788,ELF0009788,Thailand,Asia,05.09.2020,,1210,female,Asian,natural
9789,ELF0009789,Namibia,Africa,25.04.2004,11.05.2023,2009,female,African,natural
9790,ELF0009790,Zimbabwe,Africa,21.08.1990,04.07.2021,3605,male,African,natural
9791,ELF0009791,Uganda,Africa,07.12.1974,16.07.2004,5432,male,African,natural
9792,ELF0009792,Botswana,Africa,04.11.1981,15.04.2012,3157,female,African,natural
9793,ELF0009793,Mozambique,Africa,31.05.1980,11.12.2002,5027,male,African,natural
9794,ELF0009794,Botswana,Africa,14.09.1973,05.05.1999,3151,female,African,natural
9795,ELF0009795,Botswana,Africa,14.12.2000,18.09.2023,8847,male,Asian,natural
9796,ELF0009796,India,Asia,03.09.1980,15.08.2012,3891,female,Asian,natural
9797,ELF0009797,Botswana,Africa,05.09.1977,24.02.2002,5103,male,African,natural
9798,ELF0009798,Cameroon,Africa,26.07.1988,07.01.2019,2461,female,African,natural
9799,ELF0009799,Botswana,Africa,14.10.1997,,2865,female,Asian,natural
9800,ELF0009800,Botswana,Africa,30.12.1986,26.11.2019,3703,male,African,natural
9801,ELF0009801,Botswana,Africa,14.09.2000,,3427,male,African,natural
9802,ELF0009802,South Africa,Africa,29.03.2010,,4170,female,African,natural
9803,ELF0009803,Zimbabwe,Africa,27.03.1989,21.11.2018,4365,male,African,natural
9804,ELF0009804,Kenya,Africa,06.06.1979,27.10.2004,7076,male,African,natural
9805,ELF0009805,Botswana,Africa,16.04.2002,,6953,male,African,natural
9806,ELF0009806,Namibia,Africa,28.07.2009,,3440,male,Asian,natural
9807,ELF0009807,Namibia,Africa,28.11.1994,,7568,male,African,natural
9808,ELF0009808,Botswana,Africa,26.12.2000,07.03.2022,1228,female,African,natural
9809,ELF0009809,Botswana,Africa,02.04.1984,07.08.2023,3110,female,Asian,natural
9810,ELF0009810,Tanzania,Africa,09.10.1999,,1769,female,African,natural
9811,ELF0009811,Tanzania,Africa,23.04.1996,,1570,female,African,natural
9812,ELF0009812,Sri Lanka,Asia,12.07.1994,10.01.2024,2864,female,Asian,natural
9813,ELF0009813,Botswana,Africa,05.10.2001,,3597,female,Asian,natural
9814,ELF0009814,Zambia,Africa,26.06.1988,30.03.2023,1045,female,African,natural
9815,ELF0009815,Uganda,Africa,10.09.2019,,1745,female,African,natural
9816,ELF0009816,Botswana,Africa,21.03.1976,31.03.2010,5503,male,African,natural
9817,ELF0009817,Tanzania,Africa,15.09.1998,13.12.2018,1714,male,African,natural
9818,ELF0009818,Sri Lanka,Asia,28.07.1971,30.09.1996,4346,female,Asian,natural
9819,ELF0009819,Botswana,Africa,30.11.2002,,2817,female,African,natural
9820,ELF0009820,Zimbabwe,Africa,09.07.1988,,4407,female,African,natural
9821,ELF0009821,Botswana,Africa,22.10.1997,,3277,male,African,natural
9822,ELF0009822,Tanzania,Africa,06.02.1975,19.06.2007,3237,female,African,natural
9823,ELF0009823,Nepal,Asia,25.09.2007,,5143,male,Asian,natural
9824,ELF0009824,Mozambique,Africa,14.09.1989,01.02.2020,6091,male,African,natural
9825,ELF0009825,Uganda,Africa,18.06.2005,,3875,male,African,natural
9826,ELF0009826,South Africa,Africa,28.04.2000,,3510,female,African,natural
9827,ELF0009827,Zimbabwe,Africa,27.06.2005,,3255,male,African,natural
9828,ELF0009828,Botswana,Africa,19.07.1997,,4595,male,African,natural
9829,ELF0009829,Zimbabwe,Africa,11.05.1976,11.02.2009,2849,female,Asian,natural
9830,ELF0009830,Zambia,Africa,09.03.2023,,3449,female,African,natural
9831,ELF0009831,Kenya,Africa,21.02.1985,03.04.2019,6124,male,African,natural
9832,ELF0009832,Zimbabwe,Africa,13.04.2024,,3085,female,Asian,natural
9833,ELF0009833,Zimbabwe,Africa,15.03.2016,,2601,female,African,natural
9834,ELF0009834,Botswana,Africa,20.11.2017,,3922,male,African,natural
9835,ELF0009835,Tanzania,Africa,30.09.1975,28.07.2005,2083,female,African,natural
9836,ELF0009836,Botswana,Africa,28.10.1992,07.01.2024,6351,male,African,natural
9837,ELF0009837,South Africa,Africa,22.01.1993,,3274,female,African,natural
9838,ELF0009838,India,Asia,15.06.1989,15.04.2023,5005,male,Asian,natural
